Model Year,Division,Carline,# Cyl,Transmission,City FE (Guide) - Conventional Fuel,Hwy FE (Guide) - Conventional Fuel,Comb FE (Guide) - Conventional Fuel,Trans Desc,# Gears,Drive Desc,Max Ethanol % - Gasoline,Fuel Usage Desc - Conventional Fuel,Fuel Unit - Conventional Fuel,Annual Fuel1 Cost - Conventional Fuel,EPA Calculated Annual Fuel Cost - Conventional Fuel -----  Annual fuel cost error. Please revise Verify. 
2019,Mercedes-Benz,AMG S 63 4MATIC (coupe),8,Auto(A9),17,27,20,Automatic,9,4-Wheel Drive,10,Gasoline (Premium Unleaded Required),MPG,2250,2250
2019,Mercedes-Benz,AMG S 65 (coupe),12,Auto(A7),13,21,16,Automatic,7,"2-Wheel Drive, Rear",10,Gasoline (Premium Unleaded Required),MPG,2800,2800
2019,Mercedes-Benz,C 300,4,Auto(A9),23,34,27,Automatic,9,"2-Wheel Drive, Rear",10,Gasoline (Premium Unleaded Required),MPG,1650,1650
2019,Mercedes-Benz,C 300 4MATIC,4,Auto(A9),22,33,26,Automatic,9,4-Wheel Drive,10,Gasoline (Premium Unleaded Required),MPG,1750,1750
2019,Mercedes-Benz,CLA 250,4,Auto(AM7),24,37,29,Automated Manual,7,"2-Wheel Drive, Front",10,Gasoline (Premium Unleaded Required),MPG,1550,1550
2019,Mercedes-Benz,CLA 250 4MATIC,4,Auto(AM7),24,32,27,Automated Manual,7,4-Wheel Drive,85,Gasoline (Premium Unleaded Required),MPG,1650,1650
2019,Mercedes-Benz,CLA 250 4MATIC,4,Auto(AM7),24,32,27,Automated Manual,7,Part-time 4-Wheel Drive,10,Gasoline (Premium Unleaded Required),MPG,1650,1650
2019,Mercedes-Benz,CLS 450,6,Auto(A9),24,31,26,Automatic,9,"2-Wheel Drive, Rear",10,Gasoline (Premium Unleaded Required),MPG,1750,1750
2019,Mercedes-Benz,CLS 450 4MATIC,6,Auto(A9),23,30,26,Automatic,9,4-Wheel Drive,10,Gasoline (Premium Unleaded Required),MPG,1750,1750
2019,Mercedes-Benz,S 560 4MATIC (coupe),8,Auto(A9),17,26,20,Automatic,9,4-Wheel Drive,10,Gasoline (Premium Unleaded Required),MPG,2250,2250
2019,Mitsubishi Motors Corporation,MIRAGE,3,Auto(AV),36,43,39,Continuously Variable,1,"2-Wheel Drive, Front",10,Gasoline (Regular Unleaded Recommended),MPG,1000,1000
2019,Mitsubishi Motors Corporation,MIRAGE,3,Manual(M5),33,41,36,Manual,5,"2-Wheel Drive, Front",10,Gasoline (Regular Unleaded Recommended),MPG,1050,1050
2019,Mitsubishi Motors Corporation,MIRAGE G4,3,Auto(AV),35,41,37,Continuously Variable,1,"2-Wheel Drive, Front",10,Gasoline (Regular Unleaded Recommended),MPG,1050,1050
2019,Mitsubishi Motors Corporation,MIRAGE G4,3,Manual(M5),33,40,35,Manual,5,"2-Wheel Drive, Front",10,Gasoline (Regular Unleaded Recommended),MPG,1100,1100
2019,NISSAN,VERSA,4,Auto(AV),31,39,34,Continuously Variable,1,"2-Wheel Drive, Front",10,Gasoline (Regular Unleaded Recommended),MPG,1100,1100
2019,NISSAN,VERSA,4,Manual(M5),27,36,30,Manual,5,"2-Wheel Drive, Front",10,Gasoline (Regular Unleaded Recommended),MPG,1300,1300
2019,Rolls-Royce Motor Cars Limited,Dawn,12,Auto(S8),12,18,14,Semi-Automatic,8,"2-Wheel Drive, Rear",10,Gasoline (Premium Unleaded Recommended),MPG,3200,3200
2019,Subaru,WRX,4,Auto(AV-S8),18,24,21,Selectable Continuously Variable (e.g. CVT with paddles),8,All Wheel Drive,10,Gasoline (Premium Unleaded Recommended),MPG,2150,2150
2019,Subaru,WRX,4,Manual(M6),21,27,23,Manual,6,All Wheel Drive,10,Gasoline (Premium Unleaded Recommended),MPG,1950,1950
2019,Subaru,WRX,4,Manual(M6),17,22,19,Manual,6,All Wheel Drive,10,Gasoline (Premium Unleaded Required),MPG,2350,2350
2019,SUBARU TECNICA INTERNATIONAL,S209,4,Manual(M6),15,21,17,Manual,6,All Wheel Drive,10,Gasoline (Premium Unleaded Required),MPG,2650,2650
2019,TOYOTA,C-HR,4,Auto(AV-S7),27,31,29,Selectable Continuously Variable (e.g. CVT with paddles),7,"2-Wheel Drive, Front",15,Gasoline (Regular Unleaded Recommended),MPG,1300,1300
2019,TOYOTA,COROLLA HATCHBACK,4,Auto(AV-S10),32,42,36,Selectable Continuously Variable (e.g. CVT with paddles),10,"2-Wheel Drive, Front",15,Gasoline (Regular Unleaded Recommended),MPG,1050,1050
2019,TOYOTA,COROLLA HATCHBACK MANUAL,4,Manual(M6),28,37,31,Manual,6,"2-Wheel Drive, Front",15,Gasoline (Regular Unleaded Recommended),MPG,1250,1250
2019,TOYOTA,COROLLA HATCHBACK XSE,4,Auto(AV-S10),30,38,33,Selectable Continuously Variable (e.g. CVT with paddles),10,"2-Wheel Drive, Front",15,Gasoline (Regular Unleaded Recommended),MPG,1150,1150
2019,TOYOTA,PRIUS c,4,Auto(AV),48,43,46,Continuously Variable,1,"2-Wheel Drive, Front",15,Gasoline (Regular Unleaded Recommended),MPG,850,850
2019,TOYOTA,YARIS,4,Auto(A4),30,35,32,Automatic,4,"2-Wheel Drive, Front",15,Gasoline (Regular Unleaded Recommended),MPG,1200,1200
2019,TOYOTA,YARIS,4,Auto(S6),32,40,35,Semi-Automatic,6,"2-Wheel Drive, Front",10,Gasoline (Regular Unleaded Recommended),MPG,1100,1100
2019,TOYOTA,YARIS,4,Manual(M6),30,39,34,Manual,6,"2-Wheel Drive, Front",10,Gasoline (Regular Unleaded Recommended),MPG,1100,1100
2019,Volkswagen,Beetle,4,Auto(S6),26,33,29,Semi-Automatic,6,"2-Wheel Drive, Front",15,Gasoline (Regular Unleaded Recommended),MPG,1300,1300
2019,Volkswagen,Golf,4,Auto(S8),29,37,32,Semi-Automatic,8,"2-Wheel Drive, Front",15,Gasoline (Regular Unleaded Recommended),MPG,1200,1200
2019,Volkswagen,Golf,4,Manual(M6),29,37,32,Manual,6,"2-Wheel Drive, Front",15,Gasoline (Regular Unleaded Recommended),MPG,1200,1200
2019,Volkswagen,Golf R,4,Auto(AM-S7),23,30,26,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,All Wheel Drive,15,Gasoline (Premium Unleaded Recommended),MPG,1750,1750
2019,Volkswagen,Golf R,4,Manual(M6),21,29,24,Manual,6,All Wheel Drive,15,Gasoline (Premium Unleaded Recommended),MPG,1900,1900
2019,Volkswagen,GTI,4,Auto(AM-S7),25,31,27,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,"2-Wheel Drive, Front",15,Gasoline (Regular Unleaded Recommended),MPG,1400,1400
2019,Volkswagen,GTI,4,Manual(M6),24,32,27,Manual,6,"2-Wheel Drive, Front",15,Gasoline (Regular Unleaded Recommended),MPG,1400,1400
2019,Volkswagen,Jetta,4,Auto(S8),30,40,34,Semi-Automatic,8,"2-Wheel Drive, Front",15,Gasoline (Regular Unleaded Recommended),MPG,1100,1100
2019,Volkswagen,Jetta,4,Manual(M6),30,40,34,Manual,6,"2-Wheel Drive, Front",15,Gasoline (Regular Unleaded Recommended),MPG,1100,1100
2019,Volkswagen,Jetta GLI,4,Auto(AM-S7),25,32,28,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,"2-Wheel Drive, Front",15,Gasoline (Regular Unleaded Recommended),MPG,1350,1350
2019,Volkswagen,Jetta GLI,4,Manual(M6),25,32,28,Manual,6,"2-Wheel Drive, Front",15,Gasoline (Regular Unleaded Recommended),MPG,1350,1350
2019,"Volvo Cars of North America, LLC",S60 AWD,4,Auto(S8),21,32,25,Semi-Automatic,8,All Wheel Drive,10,Gasoline (Premium Unleaded Required),MPG,1800,1800
2019,"Volvo Cars of North America, LLC",S60 FWD,4,Auto(S8),24,36,28,Semi-Automatic,8,"2-Wheel Drive, Front",10,Gasoline (Premium Unleaded Required),MPG,1600,1600
2019,Acura,RLX,6,Auto(AM-S7),28,29,28,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,All Wheel Drive,10,Gasoline (Premium Unleaded Recommended),MPG,1600,1600
2019,Acura,RLX,6,Auto(S10),20,29,23,Semi-Automatic,10,"2-Wheel Drive, Front",10,Gasoline (Premium Unleaded Recommended),MPG,1950,1950
2019,ALFA ROMEO,Giulia,4,Auto(A8),24,33,27,Automatic,8,"2-Wheel Drive, Rear",10,Gasoline (Premium Unleaded Recommended),MPG,1650,1650
2019,ALFA ROMEO,Giulia,6,Auto(A8),17,24,20,Automatic,8,"2-Wheel Drive, Rear",10,Gasoline (Premium Unleaded Recommended),MPG,2250,2250
2019,ALFA ROMEO,Giulia AWD,4,Auto(A8),23,31,26,Automatic,8,All Wheel Drive,10,Gasoline (Premium Unleaded Recommended),MPG,1750,1750
2019,Audi,A5 Sportback quattro,4,Auto(AM-S7),23,34,27,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,All Wheel Drive,15,Gasoline (Premium Unleaded Recommended),MPG,1650,1650
2019,Audi,A6 quattro,4,Auto(AM-S7),24,32,27,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,All Wheel Drive,15,Gasoline (Premium Unleaded Recommended),MPG,1650,1650
2019,Audi,A6 quattro,6,Auto(AM-S7),22,29,25,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,All Wheel Drive,15,Gasoline (Premium Unleaded Recommended),MPG,1800,1800
2019,Audi,A7 quattro,6,Auto(AM-S7),22,29,25,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,All Wheel Drive,15,Gasoline (Premium Unleaded Recommended),MPG,1800,1800
2019,Audi,RS 5 Sportback,6,Auto(S8),17,26,20,Semi-Automatic,8,All Wheel Drive,15,Gasoline (Premium Unleaded Recommended),MPG,2250,2250
2019,Audi,S5 Sportback,6,Auto(S8),21,30,24,Semi-Automatic,8,All Wheel Drive,15,Gasoline (Premium Unleaded Recommended),MPG,1900,1900
2019,Bentley,Mulsanne,8,Auto(S8),10,16,12,Semi-Automatic,8,"2-Wheel Drive, Rear",15,Gasoline (Premium Unleaded Recommended),MPG,3750,3750
2019,BMW,530i,4,Auto(S8),24,34,27,Semi-Automatic,8,"2-Wheel Drive, Rear",10,Gasoline (Premium Unleaded Recommended),MPG,1650,1650
2019,BMW,530i xDrive,4,Auto(S8),23,33,27,Semi-Automatic,8,All Wheel Drive,10,Gasoline (Premium Unleaded Recommended),MPG,1650,1650
2019,BMW,540i,6,Auto(S8),21,29,24,Semi-Automatic,8,"2-Wheel Drive, Rear",10,Gasoline (Premium Unleaded Recommended),MPG,1900,1900
2019,BMW,540i xDrive,6,Auto(S8),21,29,24,Semi-Automatic,8,All Wheel Drive,10,Gasoline (Premium Unleaded Recommended),MPG,1900,1900
2019,BMW,M5,8,Auto(S8),15,21,17,Semi-Automatic,8,All Wheel Drive,10,Gasoline (Premium Unleaded Recommended),MPG,2650,2650
2019,BMW,M5 Competition,8,Auto(S8),15,21,17,Semi-Automatic,8,All Wheel Drive,10,Gasoline (Premium Unleaded Recommended),MPG,2650,2650
2019,BMW,M550i xDrive,8,Auto(S8),18,25,20,Semi-Automatic,8,All Wheel Drive,10,Gasoline (Premium Unleaded Recommended),MPG,2250,2250
2019,BMW,X2 M35i,4,Auto(S8),23,29,25,Semi-Automatic,8,All Wheel Drive,10,Gasoline (Premium Unleaded Recommended),MPG,1800,1800
2019,BMW,X2 sDrive28i,4,Auto(S8),23,32,26,Semi-Automatic,8,"2-Wheel Drive, Front",10,Gasoline (Premium Unleaded Recommended),MPG,1750,1750
2019,BMW,X2 xDrive28i,4,Auto(S8),21,31,25,Semi-Automatic,8,All Wheel Drive,10,Gasoline (Premium Unleaded Recommended),MPG,1800,1800
2019,Buick,LACROSSE,4,Auto(S6),25,35,29,Semi-Automatic,6,"2-Wheel Drive, Front",10,Gasoline (Regular Unleaded Recommended),MPG,1300,1300
2019,Buick,LACROSSE,6,Auto(S9),20,30,24,Semi-Automatic,9,"2-Wheel Drive, Front",10,Gasoline (Regular Unleaded Recommended),MPG,1600,1600
2019,Buick,LACROSSE AWD,6,Auto(S9),20,29,23,Semi-Automatic,9,All Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,1650,1650
2019,Buick,REGAL,4,Auto(S9),22,32,26,Semi-Automatic,9,"2-Wheel Drive, Front",10,Gasoline (Premium Unleaded Required),MPG,1750,1750
2019,Buick,REGAL AWD,4,Auto(S8),21,29,24,Semi-Automatic,8,All Wheel Drive,10,Gasoline (Premium Unleaded Required),MPG,1900,1900
2019,Buick,REGAL AWD,6,Auto(S9),19,27,22,Semi-Automatic,9,All Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,1750,1750
2019,Cadillac,CTS,4,Auto(S8),22,30,25,Semi-Automatic,8,"2-Wheel Drive, Rear",10,Gasoline (Premium Unleaded Required),MPG,1800,1800
2019,Cadillac,CTS,6,Auto(S8),19,29,23,Semi-Automatic,8,"2-Wheel Drive, Rear",10,Gasoline (Regular Unleaded Recommended),MPG,1650,1650
2019,Cadillac,CTS,6,Auto(S8),16,24,19,Semi-Automatic,8,"2-Wheel Drive, Rear",10,Gasoline (Premium Unleaded Required),MPG,2350,2350
2019,Cadillac,CTS AWD,4,Auto(S8),21,29,24,Semi-Automatic,8,All Wheel Drive,10,Gasoline (Premium Unleaded Required),MPG,1900,1900
2019,Cadillac,CTS AWD,6,Auto(S8),18,26,21,Semi-Automatic,8,All Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,1800,1800
2019,Cadillac,CTS-V,8,Auto(S8),14,21,16,Semi-Automatic,8,"2-Wheel Drive, Rear",10,Gasoline (Premium Unleaded Required),MPG,2800,2800
2019,Chevrolet,CRUZE HATCHBACK,4,Auto(S6),28,38,32,Semi-Automatic,6,"2-Wheel Drive, Front",10,Gasoline (Regular Unleaded Recommended),MPG,1200,1200
2019,Chevrolet,CRUZE HATCHBACK,4,Auto(A9),30,45,35,Automatic,9,"2-Wheel Drive, Front",,"Diesel, ultra low sulfur (15 ppm, maximum)",MPG,1200,1200
2019,Chevrolet,CRUZE PREMIER HATCHBACK,4,Auto(S6),28,37,31,Semi-Automatic,6,"2-Wheel Drive, Front",10,Gasoline (Regular Unleaded Recommended),MPG,1250,1250
2019,Chevrolet,MALIBU,4,Auto(AV),29,36,32,Continuously Variable,1,"2-Wheel Drive, Front",10,Gasoline (Regular Unleaded Recommended),MPG,1200,1200
2019,Chevrolet,MALIBU,4,Auto(AV),49,43,46,Continuously Variable,1,"2-Wheel Drive, Front",10,Gasoline (Regular Unleaded Recommended),MPG,850,850
2019,Chevrolet,MALIBU,4,Auto(A9),22,32,26,Automatic,9,"2-Wheel Drive, Front",10,Gasoline (Premium Unleaded Required),MPG,1750,1750
2019,Dodge,Challenger,6,Auto(A8),19,30,23,Automatic,8,"2-Wheel Drive, Rear",10,Gasoline (Regular Unleaded Recommended),MPG,1650,1650
2019,Dodge,Challenger,8,Auto(A8),16,25,19,Automatic,8,"2-Wheel Drive, Rear",10,Gasoline (Mid Grade Unleaded Recommended),MPG,2200,2200
2019,Dodge,Challenger,8,Manual(M6),15,23,18,Manual,6,"2-Wheel Drive, Rear",10,Gasoline (Premium Unleaded Recommended),MPG,2500,2500
2019,Dodge,Challenger,8,Auto(A8),15,24,18,Automatic,8,"2-Wheel Drive, Rear",10,Gasoline (Premium Unleaded Recommended),MPG,2500,2500
2019,Dodge,Challenger,8,Manual(M6),14,23,17,Manual,6,"2-Wheel Drive, Rear",10,Gasoline (Premium Unleaded Recommended),MPG,2650,2650
2019,Dodge,Challenger GT,6,Auto(A8),18,27,21,Automatic,8,All Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,1800,1800
2019,Dodge,Challenger SRT,8,Auto(A8),13,22,16,Automatic,8,"2-Wheel Drive, Rear",10,Gasoline (Premium Unleaded Recommended),MPG,2800,2800
2019,Dodge,Challenger SRT,8,Manual(M6),13,21,16,Manual,6,"2-Wheel Drive, Rear",10,Gasoline (Premium Unleaded Recommended),MPG,2800,2800
2019,Ford,FUSION AWD,4,Auto(S6),20,29,23,Semi-Automatic,6,All Wheel Drive,15,Gasoline (Regular Unleaded Recommended),MPG,1650,1650
2019,Ford,FUSION AWD,6,Auto(S6),17,26,20,Semi-Automatic,6,All Wheel Drive,15,Gasoline (Regular Unleaded Recommended),MPG,1900,1900
2019,Ford,FUSION FWD,4,Auto(S6),23,34,27,Semi-Automatic,6,"2-Wheel Drive, Front",15,Gasoline (Regular Unleaded Recommended),MPG,1400,1400
2019,Ford,FUSION FWD,4,Auto(S6),21,31,25,Semi-Automatic,6,"2-Wheel Drive, Front",15,Gasoline (Regular Unleaded Recommended),MPG,1550,1550
2019,Ford,FUSION FWD,4,Auto(A6),21,31,25,Automatic,6,"2-Wheel Drive, Front",15,Gasoline (Regular Unleaded Recommended),MPG,1550,1550
2019,Ford,FUSION HYBRID FWD,4,Auto(AV),43,41,42,Continuously Variable,1,"2-Wheel Drive, Front",15,Gasoline (Regular Unleaded Recommended),MPG,900,900
2019,Ford,FUSION HYBRID TAXI,4,Auto(AV),43,40,41,Continuously Variable,1,"2-Wheel Drive, Front",15,Gasoline (Regular Unleaded Recommended),MPG,950,950
2019,Honda,ACCORD 2.0T SPORT/TOURING,4,Auto(A10),22,32,26,Automatic,10,"2-Wheel Drive, Front",10,Gasoline (Regular Unleaded Recommended),MPG,1450,1450
2019,Honda,CIVIC 4Dr,4,Auto(AV),32,42,36,Continuously Variable,1,"2-Wheel Drive, Front",10,Gasoline (Regular Unleaded Recommended),MPG,1050,1050
2019,Honda,CIVIC 4Dr,4,Auto(AV-S7),30,38,33,Selectable Continuously Variable (e.g. CVT with paddles),7,"2-Wheel Drive, Front",10,Gasoline (Regular Unleaded Recommended),MPG,1150,1150
2019,Honda,CIVIC 4Dr,4,Manual(M6),28,38,32,Manual,6,"2-Wheel Drive, Front",10,Gasoline (Premium Unleaded Recommended),MPG,1400,1400
2019,Honda,CIVIC 4Dr,4,Auto(AV),30,38,33,Continuously Variable,1,"2-Wheel Drive, Front",10,Gasoline (Regular Unleaded Recommended),MPG,1150,1150
2019,Honda,CIVIC 4Dr,4,Auto(AV-S7),29,37,32,Selectable Continuously Variable (e.g. CVT with paddles),7,"2-Wheel Drive, Front",10,Gasoline (Regular Unleaded Recommended),MPG,1200,1200
2019,Honda,CIVIC 4Dr,4,Manual(M6),25,36,29,Manual,6,"2-Wheel Drive, Front",10,Gasoline (Regular Unleaded Recommended),MPG,1300,1300
2019,Honda,INSIGHT,4,Auto(AV),55,49,52,Continuously Variable,1,"2-Wheel Drive, Front",10,Gasoline (Regular Unleaded Recommended),MPG,750,750
2019,Honda,INSIGHT TOURING,4,Auto(AV),51,45,48,Continuously Variable,1,"2-Wheel Drive, Front",10,Gasoline (Regular Unleaded Recommended),MPG,800,800
2019,HYUNDAI MOTOR COMPANY,Elantra,4,Auto(AM7),32,40,35,Automated Manual,7,"2-Wheel Drive, Front",15,Gasoline (Regular Unleaded Recommended),MPG,1100,1100
2019,HYUNDAI MOTOR COMPANY,Elantra,4,Auto(AM7),26,33,29,Automated Manual,7,"2-Wheel Drive, Front",15,Gasoline (Regular Unleaded Recommended),MPG,1300,1300
2019,HYUNDAI MOTOR COMPANY,Elantra,4,Manual(M6),22,30,25,Manual,6,"2-Wheel Drive, Front",15,Gasoline (Regular Unleaded Recommended),MPG,1550,1550
2019,HYUNDAI MOTOR COMPANY,Elantra,4,Auto(S6),28,37,32,Semi-Automatic,6,"2-Wheel Drive, Front",15,Gasoline (Regular Unleaded Recommended),MPG,1200,1200
2019,HYUNDAI MOTOR COMPANY,Elantra,4,Manual(M6),26,36,29,Manual,6,"2-Wheel Drive, Front",15,Gasoline (Regular Unleaded Recommended),MPG,1300,1300
2019,HYUNDAI MOTOR COMPANY,Elantra SE,4,Auto(S6),29,38,33,Semi-Automatic,6,"2-Wheel Drive, Front",15,Gasoline (Regular Unleaded Recommended),MPG,1150,1150
2019,HYUNDAI MOTOR COMPANY,Sonata HYBRID,4,Auto(AM6),39,44,41,Automated Manual,6,"2-Wheel Drive, Front",15,Gasoline (Regular Unleaded Recommended),MPG,950,950
2019,HYUNDAI MOTOR COMPANY,Sonata HYBRID SE,4,Auto(AM6),40,46,42,Automated Manual,6,"2-Wheel Drive, Front",15,Gasoline (Regular Unleaded Recommended),MPG,900,900
2019,INFINITI,Q50,4,Auto(S7),23,30,25,Semi-Automatic,7,"2-Wheel Drive, Rear",10,Gasoline (Premium Unleaded Required),MPG,1800,1800
2019,INFINITI,Q50,6,Auto(S7),20,29,23,Semi-Automatic,7,"2-Wheel Drive, Rear",15,Gasoline (Premium Unleaded Required),MPG,1950,1950
2019,INFINITI,Q50 AWD,4,Auto(S7),22,28,24,Semi-Automatic,7,All Wheel Drive,10,Gasoline (Premium Unleaded Required),MPG,1900,1900
2019,INFINITI,Q50 AWD,6,Auto(S7),19,27,22,Semi-Automatic,7,All Wheel Drive,15,Gasoline (Premium Unleaded Required),MPG,2050,2050
2019,INFINITI,Q50 AWD RED SPORT,6,Auto(S7),19,26,22,Semi-Automatic,7,All Wheel Drive,15,Gasoline (Premium Unleaded Required),MPG,2050,2050
2019,INFINITI,Q50 RED SPORT,6,Auto(S7),20,26,22,Semi-Automatic,7,"2-Wheel Drive, Rear",15,Gasoline (Premium Unleaded Required),MPG,2050,2050
2019,INFINITI,Q70,6,Auto(S7),18,25,21,Semi-Automatic,7,"2-Wheel Drive, Rear",10,Gasoline (Premium Unleaded Required),MPG,2150,2150
2019,INFINITI,Q70,8,Auto(S7),16,24,19,Semi-Automatic,7,"2-Wheel Drive, Rear",10,Gasoline (Premium Unleaded Required),MPG,2350,2350
2019,INFINITI,Q70 AWD,6,Auto(S7),18,24,20,Semi-Automatic,7,All Wheel Drive,10,Gasoline (Premium Unleaded Required),MPG,2250,2250
2019,INFINITI,Q70 AWD,8,Auto(S7),16,23,18,Semi-Automatic,7,All Wheel Drive,10,Gasoline (Premium Unleaded Required),MPG,2500,2500
2019,Jaguar,XF,4,Auto(S8),31,42,35,Semi-Automatic,8,"2-Wheel Drive, Rear",,"Diesel, ultra low sulfur (15 ppm, maximum)",MPG,1200,1200
2019,Jaguar,XF,4,Auto(S8),25,34,28,Semi-Automatic,8,"2-Wheel Drive, Rear",15,Gasoline (Premium Unleaded Recommended),MPG,1600,1600
2019,Jaguar,XF,6,Auto(S8),20,29,23,Semi-Automatic,8,"2-Wheel Drive, Rear",15,Gasoline (Premium Unleaded Recommended),MPG,1950,1950
2019,Jaguar,XF AWD,4,Auto(S8),30,40,34,Semi-Automatic,8,All Wheel Drive,,"Diesel, ultra low sulfur (15 ppm, maximum)",MPG,1250,1250
2019,Jaguar,XF AWD,4,Auto(S8),23,33,27,Semi-Automatic,8,All Wheel Drive,15,Gasoline (Premium Unleaded Recommended),MPG,1650,1650
2019,Jaguar,XF AWD,6,Auto(S8),20,28,23,Semi-Automatic,8,All Wheel Drive,15,Gasoline (Premium Unleaded Recommended),MPG,1950,1950
2019,KIA MOTORS CORPORATION,Forte,4,Auto(AV),30,40,34,Continuously Variable,1,"2-Wheel Drive, Front",15,Gasoline (Regular Unleaded Recommended),MPG,1100,1100
2019,KIA MOTORS CORPORATION,Forte,4,Manual(M6),27,37,31,Manual,6,"2-Wheel Drive, Front",15,Gasoline (Regular Unleaded Recommended),MPG,1250,1250
2019,KIA MOTORS CORPORATION,Forte FE,4,Auto(AV),31,41,35,Continuously Variable,1,"2-Wheel Drive, Front",15,Gasoline (Regular Unleaded Recommended),MPG,1100,1100
2019,KIA MOTORS CORPORATION,Optima Hybrid,4,Auto(AM6),39,45,41,Automated Manual,6,"2-Wheel Drive, Front",15,Gasoline (Regular Unleaded Recommended),MPG,950,950
2019,KIA MOTORS CORPORATION,Stinger AWD,4,Auto(S8),21,29,24,Semi-Automatic,8,All Wheel Drive,15,Gasoline (Premium Unleaded Recommended),MPG,1900,1900
2019,KIA MOTORS CORPORATION,Stinger AWD,6,Auto(S8),17,25,20,Semi-Automatic,8,All Wheel Drive,15,Gasoline (Premium Unleaded Recommended),MPG,2250,2250
2019,KIA MOTORS CORPORATION,Stinger RWD,4,Auto(S8),22,29,25,Semi-Automatic,8,"2-Wheel Drive, Rear",15,Gasoline (Premium Unleaded Recommended),MPG,1800,1800
2019,KIA MOTORS CORPORATION,Stinger RWD,6,Auto(S8),17,25,20,Semi-Automatic,8,"2-Wheel Drive, Rear",15,Gasoline (Premium Unleaded Recommended),MPG,2250,2250
2019,LEXUS,ES 300h,4,Auto(AV-S6),43,45,44,Selectable Continuously Variable (e.g. CVT with paddles),6,"2-Wheel Drive, Front",15,Gasoline (Regular Unleaded Recommended),MPG,850,850
2019,LEXUS,ES 350,6,Auto(S8),22,33,26,Semi-Automatic,8,"2-Wheel Drive, Front",15,Gasoline (Regular Unleaded Recommended),MPG,1450,1450
2019,LEXUS,ES 350 F SPORT,6,Auto(S8),22,31,25,Semi-Automatic,8,"2-Wheel Drive, Front",15,Gasoline (Regular Unleaded Recommended),MPG,1550,1550
2019,LEXUS,GS 300,4,Auto(S8),22,32,26,Semi-Automatic,8,"2-Wheel Drive, Rear",15,Gasoline (Premium Unleaded Required),MPG,1750,1750
2019,LEXUS,GS 300 F SPORT,4,Auto(S8),21,30,24,Semi-Automatic,8,"2-Wheel Drive, Rear",15,Gasoline (Premium Unleaded Required),MPG,1900,1900
2019,LEXUS,GS 350,6,Auto(S8),20,28,23,Semi-Automatic,8,"2-Wheel Drive, Rear",15,Gasoline (Premium Unleaded Required),MPG,1950,1950
2019,LEXUS,GS 350 AWD,6,Auto(S6),19,26,21,Semi-Automatic,6,All Wheel Drive,15,Gasoline (Premium Unleaded Required),MPG,2150,2150
2019,LEXUS,GS 350 F SPORT,6,Auto(S8),19,27,22,Semi-Automatic,8,"2-Wheel Drive, Rear",15,Gasoline (Premium Unleaded Required),MPG,2050,2050
2019,LEXUS,LS 500,6,Auto(S10),19,30,23,Semi-Automatic,10,"2-Wheel Drive, Rear",15,Gasoline (Premium Unleaded Required),MPG,1950,1950
2019,LEXUS,LS 500 AWD,6,Auto(S10),18,27,21,Semi-Automatic,10,All Wheel Drive,15,Gasoline (Premium Unleaded Required),MPG,2150,2150
2019,LEXUS,LS 500h,6,Auto(AV-S10),25,33,28,Selectable Continuously Variable (e.g. CVT with paddles),10,"2-Wheel Drive, Rear",15,Gasoline (Premium Unleaded Required),MPG,1600,1600
2019,LEXUS,LS 500h AWD,6,Auto(AV-S10),23,31,26,Selectable Continuously Variable (e.g. CVT with paddles),10,All Wheel Drive,15,Gasoline (Premium Unleaded Required),MPG,1750,1750
2019,LEXUS,UX 200,4,Auto(AV-S10),29,37,33,Selectable Continuously Variable (e.g. CVT with paddles),10,"2-Wheel Drive, Front",15,Gasoline (Regular Unleaded Recommended),MPG,1150,1150
2019,Lincoln,MKZ AWD,4,Auto(S6),20,29,23,Semi-Automatic,6,All Wheel Drive,15,Gasoline (Regular Unleaded Recommended),MPG,1650,1650
2019,Lincoln,MKZ AWD,6,Auto(S6),17,26,20,Semi-Automatic,6,All Wheel Drive,15,Gasoline (Regular Unleaded Recommended),MPG,1900,1900
2019,Lincoln,MKZ FWD,4,Auto(S6),20,31,24,Semi-Automatic,6,"2-Wheel Drive, Front",15,Gasoline (Regular Unleaded Recommended),MPG,1600,1600
2019,Lincoln,MKZ FWD,6,Auto(S6),18,27,21,Semi-Automatic,6,"2-Wheel Drive, Front",15,Gasoline (Regular Unleaded Recommended),MPG,1800,1800
2019,Lincoln,MKZ HYBRID FWD,4,Auto(AV),42,39,41,Continuously Variable,1,"2-Wheel Drive, Front",15,Gasoline (Regular Unleaded Recommended),MPG,950,950
